@relation knowledge
@attribute red numeric
@attribute green numeric
@attribute blue numeric
@attribute hue_sin numeric
@attribute hue_cos numeric
@attribute saturation numeric
@attribute value numeric
@attribute vol numeric
@attribute length_1 numeric
@attribute length_2 numeric
@attribute length_3 numeric
@attribute cuboid_length_relation_1 numeric
@attribute cuboid_length_relation_2 numeric
@attribute label_2d string
@attribute shape numeric
@attribute class {baguette,corny,dlink}
@data
123,116,124,0.681998,-0.731354,0.337298,0.570457,0.00215461,0.242941,0.242941,0.0539021,1,4.50709,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
123,116,124,0.669131,-0.743145,0.336963,0.570176,0.00224381,0.238751,0.238751,0.0561782,1,4.2499,?,3,http://www.suturo.de/ontology/hierarchy#dlink
123,117,125,0.694658,-0.71934,0.333703,0.571022,0.00220142,0.241976,0.241976,0.0553234,1,4.37384,?,2,http://www.suturo.de/ontology/hierarchy#dlink
123,117,125,0.681998,-0.731354,0.334895,0.571957,0.00259934,0.239035,0.239035,0.0650251,1,3.67604,?,3,http://www.suturo.de/ontology/hierarchy#dlink
123,116,125,0.694658,-0.71934,0.336876,0.570399,0.0020809,0.243575,0.243575,0.0525059,1,4.639,?,3,http://www.suturo.de/ontology/hierarchy#dlink
123,117,125,0.694658,-0.71934,0.336908,0.571915,0.00221372,0.242662,0.242662,0.0551249,1,4.40204,?,3,http://www.suturo.de/ontology/hierarchy#dlink
123,116,125,0.707107,-0.707107,0.335673,0.570705,0.00198726,0.241503,0.241503,0.0500469,1,4.82553,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
124,117,126,0.694658,-0.71934,0.330467,0.57246,0.00258431,0.239484,0.239484,0.0656684,1,3.64686,dlink,2,http://www.suturo.de/ontology/hierarchy#dlink
123,117,126,0.694658,-0.71934,0.33248,0.572562,0.00211837,0.236466,0.236466,0.0543877,1,4.34779,?,2,http://www.suturo.de/ontology/hierarchy#dlink
123,116,125,0.694658,-0.71934,0.335779,0.57147,0.00259965,0.238148,0.238148,0.0662242,1,3.5961,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
123,117,124,0.71934,-0.694658,0.335568,0.570661,0.00219261,0.241457,0.241457,0.0558262,1,4.32517,?,3,http://www.suturo.de/ontology/hierarchy#dlink
123,117,126,0.694658,-0.71934,0.333114,0.572792,0.00216593,0.239096,0.239096,0.0558685,1,4.27961,?,3,http://www.suturo.de/ontology/hierarchy#dlink
123,117,125,0.669131,-0.743145,0.33594,0.572221,0.00294395,0.239836,0.239836,0.0742773,1,3.22893,?,3,http://www.suturo.de/ontology/hierarchy#dlink
123,117,125,0.669131,-0.743145,0.33515,0.571478,0.00200343,0.237432,0.237432,0.0520647,1,4.56032,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
123,117,125,0.681998,-0.731354,0.334283,0.572593,0.00272163,0.240878,0.240878,0.0693885,1,3.47144,?,2,http://www.suturo.de/ontology/hierarchy#dlink
123,116,124,0.669131,-0.743145,0.337457,0.570434,0.00197013,0.240151,0.240151,0.0505044,1,4.75506,?,3,http://www.suturo.de/ontology/hierarchy#dlink
122,116,124,0.681998,-0.731354,0.337768,0.569258,0.00208432,0.243667,0.243667,0.0518387,1,4.70049,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
123,117,125,0.681998,-0.731354,0.335561,0.570792,0.00256684,0.236284,0.236284,0.0651047,1,3.6293,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
123,117,125,0.681998,-0.731354,0.33591,0.571474,0.00277681,0.243407,0.243407,0.0701655,1,3.46904,?,3,http://www.suturo.de/ontology/hierarchy#dlink
123,119,120,0.920505,-0.390731,0.325731,0.560483,0.00184328,0.253726,0.253726,0.0442554,1,5.73324,cafetfilter,2,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.93358,-0.358368,0.32071,0.56149,0.00182909,0.25754,0.25754,0.0433406,1,5.94224,?,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.927184,-0.374607,0.32166,0.560141,0.00178618,0.254061,0.254061,0.0428771,1,5.92532,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,119,0.920505,-0.390731,0.323689,0.560331,0.00175884,0.256781,0.256781,0.0412498,1,6.22502,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#dlink
123,119,119,0.920505,-0.390731,0.32324,0.559323,0.00174104,0.254638,0.254638,0.0417957,1,6.09245,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.920505,-0.390731,0.320958,0.561129,0.00180978,0.25618,0.25618,0.0431168,1,5.94153,?,3,http://www.suturo.de/ontology/hierarchy#dlink
123,119,119,0.927184,-0.374607,0.324345,0.559651,0.00181503,0.261818,0.261818,0.0423075,1,6.18845,?,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.93358,-0.358368,0.324249,0.560811,0.00182775,0.251293,0.251293,0.0443632,1,5.66444,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.920505,-0.390731,0.322272,0.560657,0.00182885,0.256255,0.256255,0.0435296,1,5.88691,wlanadapter,2,http://www.suturo.de/ontology/hierarchy#dlink
123,119,119,0.913545,-0.406737,0.324869,0.559799,0.00183523,0.252039,0.252039,0.0444437,1,5.67097,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
124,120,120,0.939693,-0.34202,0.320978,0.561426,0.00185923,0.255132,0.255132,0.0445128,1,5.73166,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#dlink
124,120,120,0.93358,-0.358368,0.32122,0.561731,0.00181115,0.256721,0.256721,0.042955,1,5.97651,dlink,2,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.927184,-0.374607,0.322243,0.561432,0.00183772,0.262781,0.262781,0.0426446,1,6.16212,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#dlink
124,120,120,0.927184,-0.374607,0.322693,0.562474,0.00183499,0.257389,0.257389,0.0434481,1,5.92407,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.93358,-0.358368,0.32215,0.561798,0.00178546,0.254287,0.254287,0.0431808,1,5.8889,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.93358,-0.358368,0.321809,0.561529,0.0018506,0.25291,0.25291,0.0445883,1,5.67211,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#dlink
124,120,120,0.939693,-0.34202,0.321544,0.562323,0.00189375,0.264817,0.264817,0.0435527,1,6.08038,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.93358,-0.358368,0.32164,0.561405,0.0019922,0.255631,0.255631,0.0477231,1,5.35655,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.927184,-0.374607,0.323589,0.560992,0.00196218,0.258035,0.258035,0.0463652,1,5.56528,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.927184,-0.374607,0.322855,0.561011,0.00187662,0.25333,0.25333,0.0451957,1,5.60519,?,2,http://www.suturo.de/ontology/hierarchy#dlink
122,119,119,0.913545,-0.406737,0.325832,0.558273,0.00194695,0.252616,0.252616,0.0464111,1,5.44301,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.927184,-0.374607,0.321195,0.561637,0.00181086,0.258293,0.258293,0.0427323,1,6.04444,dlink,2,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.920505,-0.390731,0.3222,0.560763,0.0019376,0.2583,0.2583,0.0458698,1,5.63116,wlanadapter,2,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.927184,-0.374607,0.321026,0.561272,0.00185902,0.256921,0.256921,0.0441293,1,5.82201,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.93358,-0.358368,0.322017,0.561165,0.00184279,0.255011,0.255011,0.0440174,1,5.79341,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
123,119,120,0.913545,-0.406737,0.322226,0.559744,0.00185343,0.252347,0.252347,0.0450719,1,5.59875,dlink,2,http://www.suturo.de/ontology/hierarchy#dlink
123,119,119,0.913545,-0.406737,0.324475,0.560334,0.00188165,0.258005,0.258005,0.0443924,1,5.81191,?,2,http://www.suturo.de/ontology/hierarchy#dlink
124,120,120,0.93358,-0.358368,0.322763,0.562102,0.00187491,0.256141,0.256141,0.0445666,1,5.74738,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.920505,-0.390731,0.321482,0.560967,0.00200044,0.25585,0.25585,0.047712,1,5.36237,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#dlink
124,120,120,0.920505,-0.390731,0.321181,0.562507,0.00178452,0.257864,0.257864,0.042453,1,6.07411,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,119,0.93358,-0.358368,0.324016,0.561341,0.00188194,0.261954,0.261954,0.0437386,1,5.98908,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.927184,-0.374607,0.321768,0.56095,0.00202018,0.252882,0.252882,0.0487096,1,5.19163,dlink,2,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.920505,-0.390731,0.321713,0.560964,0.00189286,0.256869,0.256869,0.0449245,1,5.71778,?,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.927184,-0.374607,0.321664,0.560391,0.00187476,0.254166,0.254166,0.0450152,1,5.64621,dlink,1,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.927184,-0.374607,0.317938,0.561675,0.00179679,0.25809,0.25809,0.042499,1,6.07284,?,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,119,0.927184,-0.374607,0.322604,0.560099,0.00179801,0.25454,0.25454,0.04304,1,5.91403,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#dlink
123,119,119,0.920505,-0.390731,0.323115,0.559735,0.00189162,0.258931,0.258931,0.0440134,1,5.883,?,3,http://www.suturo.de/ontology/hierarchy#dlink
124,120,120,0.93358,-0.358368,0.321568,0.562547,0.00193464,0.257089,0.257089,0.0458684,1,5.60492,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.927184,-0.374607,0.322188,0.559992,0.00180411,0.253098,0.253098,0.0436245,1,5.80174,dlink,2,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.93358,-0.358368,0.323246,0.560653,0.00195355,0.255445,0.255445,0.0459732,1,5.55639,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
123,119,119,0.920505,-0.390731,0.324485,0.560621,0.00188768,0.258381,0.258381,0.0445892,1,5.79471,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
123,119,119,0.920505,-0.390731,0.322832,0.560077,0.00192674,0.253758,0.253758,0.0463164,1,5.47879,dlink,2,http://www.suturo.de/ontology/hierarchy#dlink
123,119,119,0.927184,-0.374607,0.324502,0.560539,0.0018983,0.252857,0.252857,0.045729,1,5.52946,dlink,2,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.920505,-0.390731,0.323344,0.560018,0.00194864,0.252964,0.252964,0.0470074,1,5.38137,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#dlink
124,120,120,0.927184,-0.374607,0.321554,0.561929,0.00203551,0.260719,0.260719,0.0474977,1,5.48908,dlink,2,http://www.suturo.de/ontology/hierarchy#dlink
123,120,120,0.93358,-0.358368,0.322496,0.560993,0.00190263,0.259265,0.259265,0.0446856,1,5.80199,dlink,3,http://www.suturo.de/ontology/hierarchy#dlink
