@relation knowledge
@attribute red numeric
@attribute green numeric
@attribute blue numeric
@attribute hue_sin numeric
@attribute hue_cos numeric
@attribute saturation numeric
@attribute value numeric
@attribute vol numeric
@attribute length_1 numeric
@attribute length_2 numeric
@attribute length_3 numeric
@attribute cuboid_length_relation_1 numeric
@attribute cuboid_length_relation_2 numeric
@attribute label_2d {baguette,corny,wlanadapter,dlink,cafetfilter}
@attribute shape numeric
@attribute class {r_containerbox,nor_containerbox}
@data
127,83,56,0.777146,0.62932,0.605367,0.502571,0.000896223,0.160726,0.160726,0.0410168,1,3.91854,corny,1,nor_containerbox
126,82,54,0.766044,0.642788,0.609883,0.498306,0.000815822,0.156211,0.156211,0.038587,1,4.04828,corny,3,nor_containerbox
127,82,55,0.777146,0.62932,0.604904,0.501268,0.000846513,0.162328,0.162328,0.0386615,1,4.19869,corny,3,nor_containerbox
127,83,56,0.788011,0.615661,0.604066,0.502858,0.000843737,0.15901,0.15901,0.0393612,1,4.03976,corny,3,nor_containerbox
126,82,54,0.777146,0.62932,0.608644,0.497762,0.000816204,0.156885,0.156885,0.0380486,1,4.12328,corny,1,nor_containerbox
125,81,54,0.788011,0.615661,0.61047,0.496148,0.000837317,0.15883,0.15883,0.0392206,1,4.04966,corny,3,nor_containerbox
126,82,55,0.788011,0.615661,0.607192,0.498944,0.000914833,0.16569,0.16569,0.0405053,1,4.09057,corny,1,nor_containerbox
126,82,55,0.788011,0.615661,0.607856,0.500113,0.000838259,0.157718,0.157718,0.0387157,1,4.07376,dlink,3,nor_containerbox
127,83,55,0.777146,0.62932,0.604988,0.501327,0.000860032,0.159246,0.159246,0.0400389,1,3.97729,corny,2,nor_containerbox
126,81,54,0.788011,0.615661,0.612477,0.496957,0.000855464,0.157517,0.157517,0.0400924,1,3.92885,corny,3,nor_containerbox
126,81,54,0.788011,0.615661,0.607302,0.498038,0.000883114,0.16035,0.16035,0.040072,1,4.00155,corny,3,nor_containerbox
126,83,53,0.766044,0.642788,0.615873,0.498668,0.00088134,0.163096,0.163096,0.0394349,1,4.13582,corny,2,nor_containerbox
127,82,55,0.788011,0.615661,0.604819,0.500715,0.00086525,0.160437,0.160437,0.0392739,1,4.08509,corny,3,nor_containerbox
126,82,55,0.788011,0.615661,0.606982,0.498515,0.000794263,0.159139,0.159139,0.0359736,1,4.42377,corny,2,nor_containerbox
126,82,55,0.777146,0.62932,0.60643,0.500368,0.000846041,0.15992,0.15992,0.0392052,1,4.07906,corny,3,nor_containerbox
126,82,55,0.766044,0.642788,0.60788,0.499847,0.000800311,0.158889,0.158889,0.0368805,1,4.30822,corny,1,nor_containerbox
126,82,54,0.777146,0.62932,0.608214,0.499119,0.000855085,0.157668,0.157668,0.0392966,1,4.01225,corny,3,nor_containerbox
126,82,56,0.819152,0.573576,0.603047,0.499478,0.000854282,0.158443,0.158443,0.0394789,1,4.01337,corny,1,nor_containerbox
126,81,55,0.809017,0.587785,0.602723,0.498752,0.000853594,0.158327,0.158327,0.0400689,1,3.95138,corny,3,nor_containerbox
127,82,56,0.819152,0.573576,0.599307,0.50085,0.000884362,0.159634,0.159634,0.0405984,1,3.93203,dlink,2,nor_containerbox
126,82,56,0.809017,0.587785,0.599703,0.498548,0.000837928,0.158158,0.158158,0.0383755,1,4.12131,corny,1,nor_containerbox
127,82,56,0.798636,0.601815,0.600817,0.500613,0.000839858,0.158746,0.158746,0.0385409,1,4.11889,corny,1,nor_containerbox
118,100,94,0.906308,-0.422618,0.266519,0.470518,0.000446722,0.139776,0.0839722,0.03806,1.66455,3.67251,wlanadapter,1,nor_containerbox
118,99,93,0.906308,-0.422618,0.272145,0.468205,0.000478464,0.136936,0.0829593,0.0421177,1.65064,3.25128,wlanadapter,1,nor_containerbox
119,101,94,0.927184,-0.374607,0.267162,0.473161,0.000472541,0.140341,0.0853917,0.0394312,1.64349,3.55913,wlanadapter,1,nor_containerbox
119,101,94,0.939693,-0.34202,0.268563,0.473991,0.00045805,0.140968,0.0828829,0.0392037,1.70081,3.59578,wlanadapter,1,nor_containerbox
119,101,94,0.891007,-0.45399,0.268285,0.474846,0.000445831,0.136503,0.0824689,0.0396039,1.6552,3.4467,wlanadapter,1,nor_containerbox
119,101,93,0.913545,-0.406737,0.272058,0.47264,0.000506078,0.135542,0.0843064,0.0442876,1.60773,3.0605,corny,1,nor_containerbox
119,101,93,0.945519,-0.325568,0.274752,0.473333,0.000542789,0.136605,0.0863927,0.0459923,1.58122,2.97018,wlanadapter,1,nor_containerbox
119,101,93,0.961262,-0.275637,0.277723,0.473317,0.000528453,0.136678,0.0852644,0.0453461,1.60299,3.0141,wlanadapter,1,nor_containerbox
119,101,93,0.898794,-0.438371,0.272644,0.47309,0.000459353,0.140348,0.0840413,0.0389445,1.66999,3.6038,wlanadapter,3,nor_containerbox
119,101,93,0.927184,-0.374607,0.272664,0.474753,0.000438921,0.140215,0.0781868,0.0400368,1.79333,3.50215,dlink,1,nor_containerbox
119,101,94,0.882948,-0.469472,0.26827,0.472399,0.000463828,0.138515,0.0845315,0.0396133,1.63862,3.49668,wlanadapter,2,nor_containerbox
119,101,93,0.927184,-0.374607,0.271056,0.472196,0.000467548,0.139424,0.0851148,0.0393989,1.63807,3.53877,wlanadapter,1,nor_containerbox
119,101,93,0.898794,-0.438371,0.26994,0.472635,0.000463481,0.139619,0.0831905,0.0399037,1.6783,3.49889,corny,1,nor_containerbox
119,100,93,0.920505,-0.390731,0.27624,0.471476,0.000484743,0.137215,0.0821657,0.0429953,1.66997,3.19139,wlanadapter,1,nor_containerbox
119,101,93,0.93358,-0.358368,0.274363,0.472468,0.000433392,0.135961,0.0831278,0.0383459,1.63557,3.54565,corny,2,nor_containerbox
119,101,93,0.906308,-0.422618,0.27018,0.472708,0.000466641,0.140951,0.0845013,0.0391787,1.66804,3.59764,corny,3,nor_containerbox
118,100,93,0.920505,-0.390731,0.271857,0.469577,0.000447181,0.140457,0.0837022,0.0380367,1.67806,3.69267,baguette,2,nor_containerbox
119,101,93,0.939693,-0.34202,0.273382,0.472454,0.000460779,0.140768,0.0827836,0.0395406,1.70044,3.5601,wlanadapter,2,nor_containerbox
119,101,93,0.956305,-0.292372,0.273072,0.472781,0.000483821,0.142705,0.0832728,0.0407139,1.7137,3.50507,wlanadapter,2,nor_containerbox
119,100,93,0.93358,-0.358368,0.273938,0.472171,0.00043057,0.14023,0.0778024,0.0394647,1.80239,3.55331,wlanadapter,1,nor_containerbox
119,100,93,0.939693,-0.34202,0.275669,0.471833,0.000431823,0.13831,0.0802605,0.0389001,1.72326,3.55551,wlanadapter,1,nor_containerbox
118,100,92,0.956305,-0.292372,0.274782,0.470744,0.000418826,0.134257,0.0791845,0.0393963,1.6955,3.40787,wlanadapter,2,nor_containerbox
118,100,92,0.927184,-0.374607,0.281051,0.470968,0.000424503,0.138129,0.0779866,0.0394072,1.77119,3.50517,wlanadapter,2,nor_containerbox
119,100,93,0.920505,-0.390731,0.269148,0.471899,0.000421761,0.135686,0.078707,0.0394929,1.72393,3.43569,wlanadapter,1,nor_containerbox
118,100,93,0.927184,-0.374607,0.272962,0.470492,0.000454654,0.136054,0.0849717,0.0393274,1.60117,3.45952,wlanadapter,1,nor_containerbox
119,100,92,0.945519,-0.325568,0.274675,0.471738,0.000422055,0.134668,0.0790215,0.0396605,1.7042,3.39553,wlanadapter,1,nor_containerbox
119,100,93,0.93358,-0.358368,0.275439,0.47224,0.000425074,0.136607,0.0788998,0.0394382,1.7314,3.46382,corny,1,nor_containerbox
118,100,92,0.93358,-0.358368,0.276142,0.469939,0.000463392,0.135373,0.0867985,0.0394371,1.55962,3.43262,wlanadapter,1,nor_containerbox
118,99,91,0.93358,-0.358368,0.280966,0.468611,0.00046937,0.1341,0.0846228,0.0413617,1.58468,3.24214,wlanadapter,1,nor_containerbox
118,100,93,0.882948,-0.469472,0.271764,0.470819,0.000449683,0.134356,0.0855331,0.0391305,1.57081,3.43353,wlanadapter,2,nor_containerbox
118,99,92,0.891007,-0.45399,0.273539,0.469248,0.000453303,0.134151,0.0824976,0.0409592,1.62612,3.27525,wlanadapter,1,nor_containerbox
118,99,92,0.906308,-0.422618,0.275966,0.468834,0.000466668,0.140755,0.0846381,0.0391721,1.66302,3.59325,wlanadapter,2,nor_containerbox
119,100,93,0.906308,-0.422618,0.269837,0.471451,0.000463087,0.140765,0.0832228,0.03953,1.69142,3.56096,wlanadapter,1,nor_containerbox
118,100,93,0.891007,-0.45399,0.270785,0.470299,0.000479209,0.140836,0.079375,0.0428675,1.77431,3.28538,wlanadapter,1,nor_containerbox
118,99,93,0.891007,-0.45399,0.270493,0.469785,0.000429985,0.13648,0.0787763,0.0399933,1.73251,3.41259,corny,1,nor_containerbox
118,100,92,0.913545,-0.406737,0.27754,0.470817,0.000422675,0.135364,0.0785,0.0397773,1.72438,3.40304,cafetfilter,1,nor_containerbox
118,99,92,0.927184,-0.374607,0.274532,0.468749,0.000442181,0.136833,0.0815942,0.0396051,1.67699,3.45493,corny,1,nor_containerbox
118,99,92,0.913545,-0.406737,0.277619,0.469711,0.000435036,0.137911,0.0836579,0.0377069,1.64851,3.65744,wlanadapter,2,nor_containerbox
118,99,92,0.920505,-0.390731,0.277085,0.468245,0.000466374,0.138468,0.0828205,0.0406674,1.67191,3.40489,wlanadapter,1,nor_containerbox
118,99,92,0.906308,-0.422618,0.275392,0.468247,0.000462516,0.141635,0.0827283,0.0394732,1.71205,3.58814,wlanadapter,1,nor_containerbox
118,100,92,0.920505,-0.390731,0.274967,0.470575,0.000473277,0.139227,0.0815262,0.041696,1.70776,3.33911,wlanadapter,2,nor_containerbox
118,99,92,0.913545,-0.406737,0.27442,0.470208,0.000444289,0.136498,0.0828237,0.0392992,1.64806,3.47331,corny,1,nor_containerbox
118,100,92,0.939693,-0.34202,0.277859,0.470896,0.000444936,0.134934,0.0829269,0.039763,1.62715,3.39347,wlanadapter,1,nor_containerbox
118,100,92,0.906308,-0.422618,0.27573,0.469977,0.000466248,0.137027,0.0842486,0.0403877,1.62646,3.39279,wlanadapter,1,nor_containerbox
118,99,92,0.898794,-0.438371,0.280759,0.469243,0.00051892,0.135932,0.0821631,0.0464626,1.65441,2.92562,wlanadapter,1,nor_containerbox
118,100,92,0.93358,-0.358368,0.276689,0.470384,0.00047938,0.139198,0.0841898,0.040906,1.65338,3.40288,wlanadapter,1,nor_containerbox
119,100,92,0.939693,-0.34202,0.275145,0.470955,0.000474639,0.139534,0.0840818,0.0404557,1.65951,3.44906,wlanadapter,1,nor_containerbox
118,100,92,0.906308,-0.422618,0.275285,0.470318,0.000449139,0.135317,0.0825633,0.0402015,1.63894,3.36596,wlanadapter,1,nor_containerbox
118,99,93,0.882948,-0.469472,0.271834,0.469827,0.000478587,0.139599,0.0847427,0.0404554,1.64733,3.45069,wlanadapter,1,nor_containerbox
118,99,92,0.913545,-0.406737,0.279121,0.469265,0.000436707,0.13537,0.0828389,0.0389435,1.63413,3.47605,wlanadapter,1,nor_containerbox
118,100,92,0.913545,-0.406737,0.277096,0.470159,0.000424183,0.136818,0.0784402,0.0395249,1.74424,3.46157,corny,2,nor_containerbox
118,100,92,0.913545,-0.406737,0.27666,0.469673,0.000429674,0.134963,0.0821974,0.0387316,1.64194,3.48458,cafetfilter,1,nor_containerbox
118,100,92,0.951057,-0.309017,0.271324,0.468024,0.000439753,0.135964,0.0825468,0.0391819,1.64711,3.47006,wlanadapter,2,nor_containerbox
118,100,92,0.913545,-0.406737,0.274448,0.467794,0.000448967,0.134417,0.0821337,0.0406666,1.63657,3.30535,wlanadapter,1,nor_containerbox
118,100,92,0.906308,-0.422618,0.275319,0.469034,0.000423451,0.136142,0.0786396,0.0395521,1.73121,3.4421,wlanadapter,1,nor_containerbox
118,100,92,0.913545,-0.406737,0.272301,0.467471,0.00046791,0.135092,0.0866799,0.039959,1.55851,3.38077,wlanadapter,1,nor_containerbox
118,100,92,0.939693,-0.34202,0.274086,0.468313,0.000434598,0.134987,0.0808382,0.039827,1.66985,3.38934,wlanadapter,1,nor_containerbox
117,100,92,0.920505,-0.390731,0.270725,0.467213,0.000464636,0.139281,0.0849685,0.0392611,1.63921,3.54757,wlanadapter,1,nor_containerbox
117,100,92,0.93358,-0.358368,0.273873,0.467115,0.000435819,0.13577,0.0810457,0.0396069,1.67523,3.42795,wlanadapter,1,nor_containerbox
117,99,92,0.945519,-0.325568,0.275039,0.467047,0.000477383,0.13691,0.0852652,0.040894,1.60569,3.34792,wlanadapter,2,nor_containerbox
153,103,94,0.961262,-0.275637,0.439636,0.612597,0.000456344,0.11632,0.0820372,0.047822,1.41789,2.43235,cafetfilter,1,nor_containerbox
153,102,94,0.970296,-0.241922,0.442694,0.613331,0.000463856,0.117383,0.0814166,0.0485363,1.44175,2.41845,dlink,1,nor_containerbox
153,102,93,0.965926,-0.258819,0.445399,0.613236,0.000402266,0.115767,0.0789424,0.0440167,1.46648,2.63008,baguette,1,nor_containerbox
154,103,95,0.970296,-0.241922,0.435792,0.614315,0.00045651,0.114703,0.0796689,0.0499561,1.43974,2.29607,cafetfilter,1,nor_containerbox
154,103,95,0.961262,-0.275637,0.440867,0.614172,0.000484032,0.114855,0.0813781,0.0517864,1.41138,2.21786,baguette,1,nor_containerbox
153,101,93,0.97437,-0.224951,0.449684,0.613669,0.000402125,0.114324,0.0787641,0.0446575,1.45148,2.56003,wlanadapter,1,nor_containerbox
153,101,93,0.956305,-0.292372,0.448818,0.612492,0.00041838,0.115021,0.0794403,0.0457881,1.4479,2.51203,cafetfilter,1,nor_containerbox
153,102,94,0.961262,-0.275637,0.443816,0.613813,0.000575093,0.115273,0.092654,0.0538451,1.24412,2.14082,wlanadapter,1,nor_containerbox
153,101,93,0.965926,-0.258819,0.447462,0.612073,0.000435147,0.113674,0.0825907,0.0463494,1.37635,2.45254,cafetfilter,1,nor_containerbox
153,102,94,0.981627,-0.190809,0.442578,0.612171,0.000429761,0.116314,0.0804154,0.0459467,1.44642,2.53151,dlink,1,nor_containerbox
154,103,96,0.93358,-0.358368,0.435692,0.615798,0.000475878,0.116728,0.0809042,0.0503906,1.44279,2.31646,dlink,1,nor_containerbox
154,101,93,0.939693,-0.34202,0.450017,0.614975,0.000408539,0.114332,0.0808978,0.04417,1.4133,2.58847,wlanadapter,1,nor_containerbox
154,102,93,0.978148,-0.207912,0.449392,0.614012,0.000447202,0.116267,0.079113,0.048618,1.46964,2.39145,cafetfilter,1,nor_containerbox
153,101,93,0.956305,-0.292372,0.44445,0.613222,0.000434606,0.113796,0.0788539,0.0484335,1.44312,2.34953,cafetfilter,1,nor_containerbox
154,102,94,0.970296,-0.241922,0.446561,0.615429,0.000414658,0.115399,0.080004,0.0449133,1.44242,2.56938,cafetfilter,1,nor_containerbox
154,103,95,0.956305,-0.292372,0.437806,0.614628,0.000477952,0.116352,0.0812571,0.0505534,1.43189,2.30156,dlink,1,nor_containerbox
154,102,94,0.956305,-0.292372,0.445301,0.614496,0.000422155,0.114789,0.077832,0.0472514,1.47483,2.42932,cafetfilter,1,nor_containerbox
154,103,95,0.961262,-0.275637,0.437225,0.616573,0.000443222,0.115462,0.0815519,0.0470703,1.41582,2.45298,baguette,1,nor_containerbox
153,101,93,0.965926,-0.258819,0.450931,0.612553,0.000415673,0.115391,0.0815966,0.0441478,1.41416,2.61373,wlanadapter,1,nor_containerbox
154,102,93,0.970296,-0.241922,0.448716,0.614659,0.000431013,0.114962,0.0778414,0.0481646,1.47687,2.38685,wlanadapter,1,nor_containerbox
153,103,94,0.965926,-0.258819,0.439007,0.613145,0.000445072,0.114668,0.0798914,0.0485835,1.4353,2.36023,cafetfilter,1,nor_containerbox
153,101,92,0.981627,-0.190809,0.454013,0.613286,0.000397604,0.11466,0.0790256,0.0438804,1.45092,2.61301,cafetfilter,1,nor_containerbox
153,102,93,0.97437,-0.224951,0.445933,0.612028,0.00046476,0.115716,0.0821106,0.0489143,1.40927,2.36569,?,1,nor_containerbox
153,103,95,0.970296,-0.241922,0.43482,0.612329,0.000469522,0.112819,0.0811513,0.0512835,1.39023,2.19991,baguette,1,nor_containerbox
154,103,95,0.961262,-0.275637,0.437882,0.614601,0.000443289,0.114554,0.0816443,0.0473972,1.40308,2.41689,wlanadapter,3,nor_containerbox
154,102,94,0.945519,-0.325568,0.443993,0.614955,0.000428353,0.11405,0.0815224,0.0460711,1.399,2.47552,wlanadapter,1,nor_containerbox
153,101,93,0.956305,-0.292372,0.448479,0.612061,0.000431783,0.115717,0.0824548,0.0452537,1.40339,2.55707,cafetfilter,1,nor_containerbox
154,102,94,0.945519,-0.325568,0.44327,0.614041,0.000407436,0.11563,0.0780226,0.0451615,1.482,2.56036,dlink,1,nor_containerbox
154,103,95,0.970296,-0.241922,0.436243,0.613551,0.00044963,0.114413,0.080215,0.0489921,1.42632,2.33533,baguette,1,nor_containerbox
153,103,95,0.956305,-0.292372,0.437069,0.613948,0.000445121,0.114924,0.0802736,0.0482495,1.43166,2.38188,baguette,1,nor_containerbox
153,102,94,0.97437,-0.224951,0.445605,0.613617,0.000461566,0.114522,0.0824407,0.0488883,1.38914,2.34251,baguette,1,nor_containerbox
153,103,94,0.965926,-0.258819,0.438313,0.611713,0.000460411,0.115336,0.0800995,0.0498368,1.43991,2.31428,cafetfilter,1,nor_containerbox
153,101,94,0.939693,-0.34202,0.445821,0.612944,0.000429713,0.116148,0.0817307,0.045267,1.42111,2.56584,baguette,1,nor_containerbox
153,103,94,0.956305,-0.292372,0.43822,0.611025,0.000452032,0.114614,0.0807064,0.0488679,1.42014,2.34539,cafetfilter,1,nor_containerbox
153,102,93,0.965926,-0.258819,0.448525,0.612237,0.000426745,0.116177,0.0801653,0.0458208,1.44921,2.53546,wlanadapter,1,nor_containerbox
153,101,93,0.956305,-0.292372,0.447735,0.612384,0.000399281,0.112653,0.0811335,0.0436852,1.38849,2.57876,cafetfilter,1,nor_containerbox
154,102,93,0.97437,-0.224951,0.449516,0.614873,0.000421826,0.114881,0.0809998,0.0453318,1.41828,2.53422,cafetfilter,1,nor_containerbox
153,102,94,0.951057,-0.309017,0.442098,0.611877,0.000423477,0.115888,0.0799276,0.0457188,1.44991,2.5348,cafetfilter,1,nor_containerbox
153,100,92,0.939693,-0.34202,0.454348,0.612308,0.000403555,0.114682,0.0824084,0.0427008,1.39163,2.68571,cafetfilter,1,nor_containerbox
153,101,93,0.981627,-0.190809,0.449917,0.612503,0.000419928,0.114261,0.0801191,0.0458714,1.42614,2.4909,?,1,nor_containerbox
153,101,93,0.97437,-0.224951,0.452442,0.612832,0.000445302,0.115259,0.0801848,0.0481823,1.43742,2.39215,baguette,1,nor_containerbox
153,101,92,0.961262,-0.275637,0.454215,0.61167,0.000418323,0.115332,0.0809674,0.0447974,1.42442,2.57452,wlanadapter,1,nor_containerbox
153,102,94,0.965926,-0.258819,0.439455,0.611507,0.000444302,0.114598,0.0808482,0.0479545,1.41745,2.38973,cafetfilter,1,nor_containerbox
153,103,95,0.951057,-0.309017,0.435135,0.612039,0.000442985,0.115147,0.0818547,0.0469996,1.40672,2.44995,cafetfilter,1,nor_containerbox
153,101,92,0.956305,-0.292372,0.454919,0.612539,0.000422173,0.114211,0.0822803,0.044925,1.38807,2.54225,baguette,1,nor_containerbox
153,101,93,0.951057,-0.309017,0.4489,0.611639,0.000433032,0.115439,0.0820554,0.0457151,1.40684,2.52518,wlanadapter,1,nor_containerbox
153,101,93,0.965926,-0.258819,0.447978,0.611741,0.00040936,0.115708,0.0805719,0.0439093,1.43609,2.63516,wlanadapter,1,nor_containerbox
153,101,92,0.970296,-0.241922,0.451699,0.611495,0.000426498,0.11555,0.0809421,0.0456009,1.42756,2.53394,wlanadapter,1,nor_containerbox
153,102,93,0.984808,-0.173648,0.446372,0.611679,0.000426208,0.115399,0.0821813,0.0449413,1.4042,2.56777,cafetfilter,1,nor_containerbox
153,104,95,0.965926,-0.258819,0.43499,0.613321,0.000456279,0.115751,0.0819115,0.0481238,1.41313,2.40528,cafetfilter,1,nor_containerbox
153,102,93,0.97437,-0.224951,0.450308,0.613599,0.000441468,0.114278,0.081378,0.047471,1.40429,2.40732,dlink,1,nor_containerbox
153,102,94,0.956305,-0.292372,0.442301,0.612396,0.000473817,0.115605,0.0829096,0.0494343,1.39435,2.33856,baguette,1,nor_containerbox
153,100,92,0.978148,-0.207912,0.457525,0.613543,0.000445217,0.11556,0.08261,0.0466372,1.39886,2.47785,cafetfilter,1,nor_containerbox
153,100,92,0.97437,-0.224951,0.45416,0.610546,0.000414635,0.115673,0.0826216,0.043385,1.40004,2.66621,wlanadapter,1,nor_containerbox
153,100,92,0.97437,-0.224951,0.457318,0.613802,0.000428172,0.114698,0.0817318,0.0456744,1.40334,2.5112,cafetfilter,1,nor_containerbox
153,101,93,0.97437,-0.224951,0.450796,0.612367,0.00044594,0.116864,0.0823427,0.0463415,1.41924,2.5218,wlanadapter,1,nor_containerbox
153,101,93,0.965926,-0.258819,0.451373,0.611298,0.00042482,0.11559,0.0817125,0.0449776,1.41459,2.56995,cafetfilter,1,nor_containerbox
153,101,93,0.97437,-0.224951,0.450815,0.611099,0.000441422,0.115196,0.0825181,0.0464372,1.39601,2.48069,cafetfilter,1,nor_containerbox
153,101,93,0.965926,-0.258819,0.449506,0.612158,0.000448957,0.113369,0.0812655,0.0487308,1.39505,2.32644,cafetfilter,1,nor_containerbox
153,100,93,0.970296,-0.241922,0.450058,0.612237,0.000435084,0.116284,0.0821948,0.0455207,1.41473,2.55452,cafetfilter,1,nor_containerbox
107,77,64,0.999848,0.0174524,0.487243,0.436319,0.000667066,0.133502,0.116454,0.0429067,1.1464,3.11145,corny,2,nor_containerbox
108,78,64,0.999848,0.0174524,0.48508,0.437029,0.000649163,0.136708,0.114145,0.0416008,1.19768,3.28619,corny,2,nor_containerbox
107,77,63,0.997564,0.0697565,0.486953,0.436471,0.000644985,0.134278,0.115552,0.0415688,1.16206,3.23027,corny,3,nor_containerbox
108,78,63,0.999848,0.0174524,0.48743,0.437453,0.000630253,0.13314,0.115724,0.0409058,1.1505,3.2548,corny,3,nor_containerbox
107,78,63,1,1.7949e-09,0.491566,0.436735,0.000661237,0.136659,0.114283,0.0423386,1.1958,3.22777,corny,3,nor_containerbox
108,78,63,1,1.7949e-09,0.490911,0.437076,0.000633437,0.134899,0.115211,0.0407571,1.17089,3.30982,corny,2,nor_containerbox
108,77,63,1,1.7949e-09,0.488276,0.437015,0.000674311,0.134245,0.118825,0.0422722,1.12977,3.17573,corny,2,nor_containerbox
108,78,63,0.999848,0.0174524,0.490185,0.4385,0.000668847,0.137005,0.115082,0.0424211,1.19049,3.22963,corny,3,nor_containerbox
108,78,64,0.999848,-0.0174524,0.485691,0.43922,0.000627822,0.135219,0.113942,0.0407489,1.18673,3.31834,corny,2,nor_containerbox
108,78,64,0.999391,0.0348995,0.487294,0.438925,0.000665488,0.13662,0.116513,0.0418071,1.17258,3.26787,corny,3,nor_containerbox
108,78,64,0.999391,0.0348995,0.486404,0.438545,0.000598668,0.134224,0.114191,0.0390592,1.17543,3.43643,corny,2,nor_containerbox
108,78,64,0.999848,0.0174524,0.486798,0.438682,0.000627501,0.133501,0.113071,0.0415699,1.18068,3.21147,corny,2,nor_containerbox
108,78,64,0.999391,0.0348995,0.486582,0.43947,0.000641227,0.135348,0.116784,0.0405674,1.15896,3.33636,?,2,nor_containerbox
108,78,65,0.997564,-0.0697565,0.479172,0.438145,0.000598847,0.131747,0.11323,0.0401433,1.16353,3.28191,corny,3,nor_containerbox
108,78,64,0.99863,-0.052336,0.486432,0.4392,0.000592505,0.134254,0.111413,0.0396122,1.205,3.38919,dlink,3,nor_containerbox
108,78,64,0.99863,0.052336,0.480285,0.438039,0.000643863,0.136662,0.114729,0.041065,1.19117,3.32794,corny,3,nor_containerbox
108,78,64,0.999848,0.0174524,0.485735,0.439575,0.000621199,0.133159,0.11272,0.0413865,1.18133,3.21746,corny,2,nor_containerbox
107,78,64,0.99863,-0.052336,0.484481,0.437405,0.00061836,0.137038,0.112913,0.0399628,1.21366,3.42915,corny,3,nor_containerbox
108,78,64,1,1.7949e-09,0.488415,0.44023,0.000640447,0.134635,0.115504,0.0411838,1.16563,3.26914,corny,3,nor_containerbox
108,78,64,0.999391,0.0348995,0.484764,0.440275,0.000637739,0.136347,0.11333,0.0412717,1.2031,3.30365,corny,3,nor_containerbox
108,79,64,0.997564,-0.0697565,0.482019,0.440377,0.000586395,0.134209,0.113122,0.0386245,1.18642,3.47472,corny,3,nor_containerbox
109,77,66,0.990268,-0.139173,0.479877,0.444471,0.000604169,0.134246,0.116267,0.038708,1.15463,3.46816,corny,2,nor_containerbox
108,79,64,0.99863,0.052336,0.486754,0.440749,0.000617301,0.134837,0.115262,0.0397193,1.16983,3.39475,corny,2,nor_containerbox
108,78,64,0.999848,0.0174524,0.487567,0.440059,0.000618823,0.133197,0.113169,0.0410532,1.17698,3.2445,?,2,nor_containerbox
108,79,64,0.999848,-0.0174524,0.484563,0.441285,0.00062,0.135274,0.113183,0.0404946,1.19518,3.34055,corny,3,nor_containerbox
108,79,64,0.999391,0.0348995,0.487033,0.4399,0.000603969,0.133459,0.115369,0.0392264,1.15681,3.40228,cafetfilter,2,nor_containerbox
108,79,64,0.992546,0.121869,0.48897,0.441209,0.000635963,0.135456,0.112897,0.0415863,1.19982,3.25723,corny,3,nor_containerbox
108,79,65,0.999391,0.0348995,0.481818,0.440071,0.0006192,0.132828,0.11474,0.0406281,1.15764,3.26936,corny,2,nor_containerbox
108,79,65,0.99863,0.052336,0.482266,0.441198,0.000649325,0.134226,0.115147,0.0420121,1.16569,3.19493,corny,3,nor_containerbox
108,79,65,0.999391,0.0348995,0.480583,0.440899,0.000618596,0.133822,0.114029,0.040538,1.17358,3.30116,corny,3,nor_containerbox
108,78,64,0.999391,0.0348995,0.483733,0.439561,0.000618253,0.133772,0.114091,0.0405087,1.17251,3.30231,corny,2,nor_containerbox
108,79,64,0.999391,0.0348995,0.484379,0.440892,0.000649785,0.134162,0.114784,0.0421948,1.16882,3.17957,corny,2,nor_containerbox
109,78,65,0.999391,-0.0348995,0.486519,0.444973,0.000652621,0.134287,0.118396,0.0410477,1.13421,3.27148,cafetfilter,2,nor_containerbox
108,79,65,0.99863,0.052336,0.483365,0.440494,0.000607763,0.130618,0.116435,0.0399621,1.12181,3.26854,corny,2,nor_containerbox
108,79,64,0.99863,0.052336,0.483684,0.439537,0.000655252,0.133631,0.117238,0.0418247,1.13982,3.19502,corny,2,nor_containerbox
108,79,64,0.999391,0.0348995,0.481327,0.440934,0.000657106,0.135266,0.116775,0.0416003,1.15835,3.25157,wlanadapter,3,nor_containerbox
108,79,64,0.99863,0.052336,0.485334,0.440955,0.000618852,0.133245,0.11277,0.0411853,1.18157,3.23526,corny,2,nor_containerbox
108,79,64,0.999391,0.0348995,0.483382,0.440779,0.000628798,0.134261,0.113318,0.0413299,1.18481,3.24851,corny,2,nor_containerbox
109,79,64,0.996195,0.0871557,0.48878,0.441085,0.000642739,0.136653,0.113076,0.0415953,1.2085,3.2853,corny,2,nor_containerbox
109,79,65,0.999848,0.0174524,0.480419,0.441632,0.000639723,0.134891,0.114698,0.0413481,1.17605,3.26232,?,3,nor_containerbox
109,79,65,0.997564,0.0697565,0.480782,0.441255,0.00063665,0.133671,0.113028,0.0421383,1.18264,3.1722,corny,3,nor_containerbox
109,79,64,0.997564,0.0697565,0.481278,0.441072,0.000628702,0.134472,0.113307,0.0412623,1.18679,3.25896,corny,3,nor_containerbox
109,79,65,0.996195,0.0871557,0.480638,0.44216,0.000643376,0.134229,0.114114,0.042003,1.17627,3.1957,corny,3,nor_containerbox
