@relation knowledge
@attribute red numeric
@attribute green numeric
@attribute blue numeric
@attribute hue_sin numeric
@attribute hue_cos numeric
@attribute saturation numeric
@attribute value numeric
@attribute vol numeric
@attribute length_1 numeric
@attribute length_2 numeric
@attribute length_3 numeric
@attribute cuboid_length_relation_1 numeric
@attribute cuboid_length_relation_2 numeric
@attribute label_2d string
@attribute shape numeric
@attribute class {baguette,corny,dlink}
@data
121,89,68,0.906308,0.422618,0.488444,0.480852,0.00084936,0.142926,0.142926,0.0437171,1,3.26934,?,3,http://www.suturo.de/ontology/hierarchy#corny
121,89,69,0.93358,0.358368,0.480901,0.480965,0.000926262,0.145115,0.145115,0.0468882,1,3.09491,?,3,http://www.suturo.de/ontology/hierarchy#corny
121,89,68,0.906308,0.422618,0.485156,0.480138,0.000929621,0.142436,0.142436,0.0481651,1,2.95725,?,3,http://www.suturo.de/ontology/hierarchy#corny
121,90,69,0.898794,0.438371,0.48186,0.482891,0.000978396,0.141692,0.141692,0.0495961,1,2.85691,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
122,90,68,0.882948,0.469472,0.48558,0.482836,0.00090303,0.142832,0.142832,0.0464478,1,3.0751,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
121,89,68,0.891007,0.453991,0.484338,0.481099,0.000906301,0.143942,0.143942,0.0458269,1,3.14099,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
121,89,67,0.882948,0.469472,0.487419,0.478795,0.000895764,0.145147,0.145147,0.0447212,1,3.2456,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
121,89,68,0.927184,0.374607,0.481949,0.480473,0.000914494,0.146218,0.146218,0.0450403,1,3.24638,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
121,89,67,0.882948,0.469472,0.489406,0.480153,0.000921739,0.141415,0.141415,0.0467715,1,3.02353,cafetfilter,2,http://www.suturo.de/ontology/hierarchy#corny
121,89,68,0.891007,0.453991,0.485388,0.480105,0.00108086,0.144393,0.144393,0.0542736,1,2.66047,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#corny
121,89,67,0.913545,0.406737,0.487105,0.479435,0.000846511,0.142189,0.142189,0.0429311,1,3.31203,?,3,http://www.suturo.de/ontology/hierarchy#corny
122,90,69,0.93358,0.358368,0.483802,0.483727,0.000926292,0.141801,0.141801,0.0478048,1,2.96625,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#corny
122,90,69,0.906308,0.422618,0.480648,0.48301,0.0010262,0.142692,0.142692,0.0518652,1,2.75121,wlanadapter,2,http://www.suturo.de/ontology/hierarchy#corny
