@relation knowledge
@attribute red numeric
@attribute green numeric
@attribute blue numeric
@attribute hue_sin numeric
@attribute hue_cos numeric
@attribute saturation numeric
@attribute value numeric
@attribute vol numeric
@attribute length_1 numeric
@attribute length_2 numeric
@attribute length_3 numeric
@attribute cuboid_length_relation_1 numeric
@attribute cuboid_length_relation_2 numeric
@attribute label_2d string
@attribute shape numeric
@attribute class {http://www.suturo.de/ontology/hierarchy#baguette,http://www.suturo.de/ontology/hierarchy#corny}
@data
144,82,57,0.97437,0.224951,0.631064,0.568769,0.00126019,0.216469,0.216469,0.0458183,1,4.72452,?,3,http://www.suturo.de/ontology/hierarchy#baguette
144,82,57,0.97437,0.224951,0.629958,0.568909,0.00131909,0.215434,0.215434,0.0482033,1,4.46928,?,2,http://www.suturo.de/ontology/hierarchy#baguette
145,82,58,0.97437,0.224951,0.626895,0.569292,0.00130055,0.216025,0.216025,0.0473727,1,4.56011,?,1,http://www.suturo.de/ontology/hierarchy#baguette
144,82,58,0.97437,0.224951,0.62618,0.568713,0.00124864,0.216358,0.216358,0.0454832,1,4.75687,?,3,http://www.suturo.de/ontology/hierarchy#baguette
144,82,57,0.970296,0.241922,0.632641,0.568384,0.00123314,0.217021,0.217021,0.0457421,1,4.74444,wlanadapter,3,http://www.suturo.de/ontology/hierarchy#baguette
144,82,58,0.981627,0.190809,0.629606,0.568621,0.00126322,0.21697,0.21697,0.046693,1,4.64674,?,3,http://www.suturo.de/ontology/hierarchy#baguette
144,82,57,0.961262,0.275637,0.628393,0.568888,0.00128565,0.215643,0.215643,0.0477905,1,4.51225,?,1,http://www.suturo.de/ontology/hierarchy#baguette
144,82,58,0.965926,0.258819,0.628085,0.568437,0.00126764,0.217933,0.217933,0.0457708,1,4.7614,?,3,http://www.suturo.de/ontology/hierarchy#baguette
144,82,57,0.970296,0.241922,0.632631,0.567638,0.00117546,0.214765,0.214765,0.044046,1,4.87592,?,1,http://www.suturo.de/ontology/hierarchy#baguette
144,82,58,0.981627,0.190809,0.626726,0.568689,0.00121533,0.215422,0.215422,0.045386,1,4.74644,?,3,http://www.suturo.de/ontology/hierarchy#baguette
144,82,57,0.961262,0.275637,0.633358,0.568756,0.00122801,0.216492,0.216492,0.0446278,1,4.85106,?,2,http://www.suturo.de/ontology/hierarchy#baguette
144,82,57,0.970296,0.241922,0.632419,0.568297,0.00123803,0.21712,0.21712,0.0457389,1,4.74696,?,3,http://www.suturo.de/ontology/hierarchy#baguette
145,83,58,0.951057,0.309017,0.629789,0.56995,0.00126466,0.216823,0.216823,0.0468583,1,4.62721,cafetfilter,1,http://www.suturo.de/ontology/hierarchy#baguette
145,82,57,0.97437,0.224951,0.631851,0.569599,0.00131034,0.218806,0.218806,0.0470725,1,4.64828,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#baguette
144,82,57,0.970296,0.241922,0.63168,0.56832,0.00116903,0.216064,0.216064,0.0433944,1,4.97908,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#baguette
144,82,58,0.981627,0.190809,0.628056,0.568247,0.00122521,0.21909,0.21909,0.0451863,1,4.84858,?,3,http://www.suturo.de/ontology/hierarchy#baguette
144,82,57,0.965926,0.258819,0.630252,0.568692,0.00122757,0.216434,0.216434,0.0445332,1,4.86006,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#baguette
144,82,57,0.970296,0.241922,0.632025,0.568739,0.00122897,0.219354,0.219354,0.0452,1,4.85297,cafetfilter,3,http://www.suturo.de/ontology/hierarchy#baguette
144,82,57,0.961262,0.275637,0.6293,0.568392,0.00124677,0.215168,0.215168,0.045603,1,4.7183,?,2,http://www.suturo.de/ontology/hierarchy#baguette
145,82,57,0.981627,0.190809,0.631494,0.569395,0.00124362,0.218203,0.218203,0.0454307,1,4.80299,?,3,http://www.suturo.de/ontology/hierarchy#baguette
145,82,58,0.97437,0.224951,0.62587,0.569777,0.00124501,0.216695,0.216695,0.0453133,1,4.78215,?,3,http://www.suturo.de/ontology/hierarchy#baguette
139,75,51,0.996195,0.0871557,0.662627,0.546776,0.00117511,0.212548,0.212548,0.0451062,1,4.71218,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,75,52,0.999848,-0.0174524,0.661085,0.547557,0.00112064,0.212455,0.212455,0.0430247,1,4.93798,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,53,0.997564,0.0697565,0.656175,0.549418,0.0011576,0.216414,0.216414,0.0436303,1,4.96019,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
140,76,52,0.994522,0.104528,0.65949,0.549907,0.00114138,0.216509,0.216509,0.0432153,1,5.01001,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,75,51,0.994522,0.104528,0.661448,0.547445,0.00119113,0.210275,0.210275,0.0461968,1,4.55173,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,52,0.997564,0.0697565,0.659116,0.54948,0.00116794,0.217593,0.217593,0.0437389,1,4.97482,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,53,0.996195,0.0871557,0.656907,0.549002,0.00115075,0.216103,0.216103,0.0431945,1,5.00303,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
140,76,53,0.999391,0.0348995,0.65726,0.550158,0.0012242,0.21737,0.21737,0.0459268,1,4.73296,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,52,0.997564,0.0697565,0.658326,0.549259,0.00115811,0.218753,0.218753,0.0431103,1,5.07426,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
140,76,53,0.999391,0.0348995,0.655614,0.550548,0.00115939,0.217878,0.217878,0.0433783,1,5.02274,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,52,1,1.7949e-09,0.660032,0.549066,0.00115454,0.216089,0.216089,0.0435622,1,4.96047,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
140,76,53,0.999848,0.0174524,0.656541,0.550348,0.00118634,0.218058,0.218058,0.044365,1,4.9151,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,52,0.997564,0.0697565,0.660289,0.548117,0.00115077,0.218362,0.218362,0.0427246,1,5.11091,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,75,52,0.996195,0.0871557,0.662151,0.547143,0.00116857,0.215961,0.215961,0.0439709,1,4.91144,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,52,0.996195,0.0871557,0.660269,0.548084,0.00115722,0.216812,0.216812,0.0435097,1,4.98307,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,75,52,0.996195,0.0871557,0.662845,0.54753,0.00119403,0.215142,0.215142,0.045257,1,4.75377,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,51,0.997564,0.0697565,0.663034,0.54787,0.00114928,0.215548,0.215548,0.0435116,1,4.95381,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,75,52,0.999391,0.0348995,0.66203,0.548448,0.00114632,0.21758,0.21758,0.0428094,1,5.08253,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,52,0.990268,0.139173,0.661909,0.548879,0.00112537,0.216818,0.216818,0.0425574,1,5.09472,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,53,0.999391,0.0348995,0.658968,0.54955,0.00116449,0.216944,0.216944,0.0434916,1,4.98819,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,52,0.996195,0.0871557,0.659923,0.548905,0.00115794,0.217158,0.217158,0.0436164,1,4.97881,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,75,51,0.99863,0.052336,0.662003,0.547903,0.00110807,0.212477,0.212477,0.0424714,1,5.00283,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,75,52,0.99863,0.052336,0.659172,0.547852,0.00116684,0.216803,0.216803,0.043538,1,4.97963,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,52,0.992546,0.121869,0.660997,0.549086,0.00115594,0.216655,0.216655,0.0436068,1,4.96836,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,52,0.99863,0.052336,0.661485,0.549439,0.00116098,0.220812,0.220812,0.0428639,1,5.15146,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
140,76,52,0.996195,0.0871557,0.661724,0.549761,0.0011213,0.213021,0.213021,0.0429141,1,4.9639,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,53,0.994522,0.104528,0.657854,0.549495,0.00146154,0.217288,0.217288,0.0551915,1,3.93699,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
140,77,53,0.996195,0.0871557,0.657845,0.551498,0.00124573,0.217657,0.217657,0.0464115,1,4.68973,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,51,0.99863,0.052336,0.663337,0.548307,0.0011634,0.215169,0.215169,0.043774,1,4.91545,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
140,76,52,0.997564,0.0697565,0.66262,0.550074,0.00112788,0.217597,0.217597,0.0425022,1,5.11968,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
140,76,51,0.997564,0.0697565,0.664618,0.549867,0.00121763,0.212059,0.212059,0.0466405,1,4.54667,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,52,0.99863,0.052336,0.66195,0.54902,0.001139,0.217531,0.217531,0.0425475,1,5.11267,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
140,77,53,0.997564,0.0697565,0.65675,0.551213,0.00120951,0.218919,0.218919,0.0453653,1,4.82568,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,52,0.999391,0.0348995,0.659029,0.549024,0.00114489,0.21726,0.21726,0.0429784,1,5.05509,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,52,0.99863,0.052336,0.659545,0.548824,0.00153909,0.214813,0.214813,0.0584358,1,3.67605,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,52,0.994522,0.104528,0.660336,0.547954,0.00112313,0.210829,0.210829,0.0434506,1,4.85216,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,75,51,0.997564,0.0697565,0.665412,0.547023,0.00112715,0.210588,0.210588,0.0433568,1,4.85709,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
140,77,53,0.996195,0.0871557,0.659189,0.552377,0.00153445,0.217733,0.217733,0.0577691,1,3.76903,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
140,76,52,0.992546,0.121869,0.659751,0.550146,0.00151287,0.215636,0.215636,0.0575952,1,3.74399,baguette,2,http://www.suturo.de/ontology/hierarchy#baguette
139,75,52,1,1.7949e-09,0.66081,0.54885,0.00121502,0.21798,0.21798,0.0453134,1,4.8105,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
140,77,53,0.996195,0.0871557,0.657978,0.551772,0.00152703,0.219336,0.219336,0.0567854,1,3.86255,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
140,76,52,0.996195,0.0871557,0.658901,0.550605,0.00115627,0.21739,0.21739,0.0435637,1,4.99015,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
140,76,53,0.997564,0.0697565,0.658145,0.550848,0.00123511,0.218402,0.218402,0.0461175,1,4.73577,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,52,0.996195,0.0871557,0.662033,0.548255,0.00122621,0.213225,0.213225,0.0467402,1,4.56192,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
140,77,53,0.997564,0.0697565,0.655619,0.551503,0.00122175,0.21921,0.21921,0.0457422,1,4.79228,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
140,76,52,0.994522,0.104528,0.660505,0.549823,0.00115293,0.216075,0.216075,0.043534,1,4.96337,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
140,76,52,0.990268,0.139173,0.661521,0.550695,0.00119184,0.21739,0.21739,0.0453692,1,4.79157,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
140,76,52,0.994522,0.104528,0.661318,0.55,0.00152011,0.217667,0.217667,0.0573655,1,3.79439,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,52,0.990268,0.139173,0.66292,0.549622,0.0012388,0.218217,0.218217,0.0463163,1,4.71146,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,52,0.987688,0.156434,0.662978,0.549599,0.0011784,0.218048,0.218048,0.0439095,1,4.96584,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,75,52,0.999391,0.0348995,0.660665,0.54782,0.00117994,0.215507,0.215507,0.0446283,1,4.82894,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,75,51,0.996195,0.0871557,0.664567,0.547562,0.00118321,0.215869,0.215869,0.0444717,1,4.85408,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
140,76,52,0.99863,0.052336,0.659363,0.550348,0.00112008,0.218055,0.218055,0.0426855,1,5.10841,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,52,1,1.7949e-09,0.66114,0.549521,0.00151003,0.217291,0.217291,0.0572695,1,3.79419,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,52,0.997564,0.0697565,0.659774,0.549091,0.00112961,0.216516,0.216516,0.0429669,1,5.03913,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
140,76,53,0.996195,0.0871557,0.658492,0.550497,0.0015238,0.21774,0.21774,0.0579043,1,3.76035,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,52,0.99863,0.052336,0.661409,0.548622,0.00123029,0.218159,0.218159,0.0460969,1,4.73261,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
139,76,51,0.99863,0.052336,0.665909,0.549549,0.00120222,0.215998,0.215998,0.0459648,1,4.69921,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
140,76,52,0.997564,0.0697565,0.661882,0.550944,0.00113462,0.217671,0.217671,0.0425292,1,5.11815,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
140,76,53,0.994522,0.104528,0.65544,0.550539,0.00114571,0.217583,0.217583,0.0435762,1,4.99315,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
170,96,75,0.951057,0.309017,0.604688,0.667596,0.00136652,0.204163,0.117428,0.0569991,1.73863,3.58187,cafetfilter,0,http://www.suturo.de/ontology/hierarchy#baguette
170,97,75,0.939693,0.34202,0.609548,0.66895,0.00149145,0.20218,0.125689,0.0586913,1.60857,3.4448,baguette,1,http://www.suturo.de/ontology/hierarchy#baguette
168,94,73,0.93358,0.358368,0.615282,0.662651,0.00132413,0.201561,0.118319,0.0555228,1.70354,3.63023,wlanadapter,1,http://www.suturo.de/ontology/hierarchy#baguette
170,98,77,0.93358,0.358368,0.596203,0.669751,0.00151103,0.201912,0.120039,0.0623433,1.68206,3.23872,wlanadapter,1,http://www.suturo.de/ontology/hierarchy#baguette
170,96,75,0.927184,0.374607,0.608191,0.668887,0.00146925,0.200383,0.117926,0.0621762,1.69922,3.22282,cafetfilter,1,http://www.suturo.de/ontology/hierarchy#baguette
169,96,75,0.945519,0.325568,0.605003,0.665798,0.00153139,0.202433,0.118344,0.0639233,1.71055,3.16681,wlanadapter,2,http://www.suturo.de/ontology/hierarchy#baguette
169,96,74,0.927184,0.374607,0.606175,0.665276,0.00144484,0.201977,0.121215,0.0590149,1.66627,3.42248,baguette,0,http://www.suturo.de/ontology/hierarchy#baguette
169,96,75,0.920505,0.390731,0.604213,0.665804,0.00143144,0.203361,0.118438,0.0594313,1.71702,3.42177,wlanadapter,1,http://www.suturo.de/ontology/hierarchy#baguette
169,95,73,0.945519,0.325568,0.616375,0.663715,0.00148836,0.207301,0.120142,0.0597602,1.72547,3.46888,baguette,0,http://www.suturo.de/ontology/hierarchy#baguette
169,96,75,0.913545,0.406737,0.605404,0.667164,0.00167851,0.203014,0.119495,0.069191,1.69894,2.93411,baguette,0,http://www.suturo.de/ontology/hierarchy#baguette
170,98,77,0.945519,0.325568,0.600273,0.670909,0.00172377,0.202625,0.134596,0.0632053,1.50544,3.20583,?,2,http://www.suturo.de/ontology/hierarchy#baguette
