@relation knowledge
@attribute red numeric
@attribute green numeric
@attribute blue numeric
@attribute hue_sin numeric
@attribute hue_cos numeric
@attribute saturation numeric
@attribute value numeric
@attribute vol numeric
@attribute length_1 numeric
@attribute length_2 numeric
@attribute length_3 numeric
@attribute cuboid_length_relation_1 numeric
@attribute cuboid_length_relation_2 numeric
@attribute label_2d {baguette,corny,wlanadapter,dlink,cafetfilter}
@attribute shape numeric
@attribute class {baguette,corny,dlink,lion,milka,pringles,rubix,teabox}
@data
101,116,123,0.325568,-0.945519,0.281289,0.519131,0.0022813,0.242347,0.242347,0.0852912,1,2.84141,cafetfilter,0,rubix
102,117,126,0.207912,-0.978148,0.28265,0.526668,0.00257279,0.248618,0.248618,0.0940434,1,2.64366,wlanadapter,0,rubix
100,115,124,0.275637,-0.961262,0.283781,0.518326,0.00266767,0.237929,0.237929,0.101078,1,2.35391,?,0,rubix
102,116,123,0.258819,-0.965926,0.276596,0.518305,0.00259277,0.242416,0.242416,0.0959526,1,2.52641,?,2,rubix
101,116,124,0.309017,-0.951057,0.283182,0.521303,0.0024319,0.240267,0.240267,0.0914182,1,2.62822,corny,0,rubix
101,116,124,0.258819,-0.965926,0.279271,0.518261,0.00243341,0.245473,0.245473,0.089765,1,2.73463,?,2,rubix
102,116,125,0.207912,-0.978148,0.27865,0.521591,0.00246817,0.240775,0.240775,0.0924347,1,2.60481,?,0,rubix
101,117,125,0.241922,-0.970296,0.283063,0.523087,0.00266406,0.250219,0.250219,0.092147,1,2.71543,wlanadapter,0,rubix
101,115,123,0.325568,-0.945519,0.282536,0.518431,0.00275935,0.24738,0.24738,0.101512,1,2.43696,cafetfilter,0,rubix
100,116,124,0.241922,-0.970296,0.282804,0.520588,0.00237833,0.240143,0.240143,0.0902481,1,2.66092,wlanadapter,2,rubix
101,117,126,0.207912,-0.978148,0.285599,0.525574,0.00248364,0.240728,0.240728,0.0921645,1,2.61194,?,0,rubix
101,117,125,0.190809,-0.981627,0.277516,0.522308,0.00239239,0.246693,0.246693,0.0875356,1,2.81821,?,0,rubix
100,116,124,0.275637,-0.961262,0.285141,0.520112,0.00237608,0.239897,0.239897,0.0886413,1,2.70638,?,0,rubix
99,115,122,0.292372,-0.956305,0.277662,0.512359,0.00235746,0.230932,0.230932,0.09169,1,2.51862,?,2,rubix
101,116,125,0.207912,-0.978148,0.284836,0.522241,0.00254992,0.249212,0.249212,0.0924458,1,2.69577,wlanadapter,2,rubix
101,115,123,0.241922,-0.970296,0.280001,0.516309,0.002367,0.239726,0.239726,0.089035,1,2.6925,wlanadapter,0,rubix
101,117,125,0.309017,-0.951057,0.28928,0.52438,0.00267929,0.248101,0.248101,0.0980726,1,2.52976,cafetfilter,0,rubix
101,115,123,0.224951,-0.97437,0.277535,0.514534,0.00261038,0.241314,0.241314,0.0925536,1,2.60728,?,2,rubix
102,117,125,0.258819,-0.965926,0.281284,0.524405,0.00279697,0.246858,0.246858,0.103902,1,2.37587,?,0,rubix
102,116,125,0.309017,-0.951057,0.280616,0.522052,0.00244852,0.245588,0.245588,0.0905374,1,2.71256,?,0,rubix
99,116,125,0.258819,-0.965926,0.297559,0.523691,0.00270115,0.240967,0.240967,0.10079,1,2.39079,?,0,rubix
101,118,127,0.190809,-0.981627,0.287335,0.529891,0.00259898,0.246221,0.246221,0.0947947,1,2.59741,?,2,rubix
102,116,124,0.241922,-0.970296,0.273361,0.519634,0.00256658,0.245391,0.245391,0.0929713,1,2.63943,?,2,rubix
100,115,125,0.156434,-0.987688,0.285963,0.521441,0.0027316,0.249576,0.249576,0.098675,1,2.52928,wlanadapter,0,rubix
101,115,123,0.258819,-0.965926,0.276571,0.517232,0.0026742,0.237236,0.237236,0.100853,1,2.35229,wlanadapter,0,rubix
103,117,125,0.275637,-0.961262,0.271739,0.522039,0.00273246,0.243132,0.243132,0.101857,1,2.387,wlanadapter,0,rubix
99,116,125,0.224951,-0.97437,0.28979,0.52128,0.00260858,0.230502,0.230502,0.101105,1,2.27983,?,2,rubix
102,119,127,0.241922,-0.970296,0.286774,0.531257,0.0028383,0.246452,0.246452,0.104671,1,2.35454,wlanadapter,0,rubix
99,116,125,0.190809,-0.981627,0.292217,0.521851,0.00229613,0.225387,0.225387,0.0912893,1,2.46893,?,0,rubix
100,115,123,0.325568,-0.945519,0.291716,0.519019,0.00275242,0.237588,0.237588,0.102368,1,2.32092,cafetfilter,0,rubix
102,116,123,0.190809,-0.981627,0.274348,0.51742,0.00299343,0.244638,0.244638,0.109697,1,2.23011,?,0,rubix
101,116,125,0.190809,-0.981627,0.279299,0.521842,0.00276546,0.237109,0.237109,0.104849,1,2.26144,?,0,rubix
101,116,124,0.275637,-0.961262,0.284674,0.519411,0.00263209,0.249449,0.249449,0.0932061,1,2.67632,?,0,rubix
101,116,124,0.258819,-0.965926,0.283409,0.519398,0.00282565,0.245747,0.245747,0.10306,1,2.38449,?,0,rubix
101,116,124,0.275637,-0.961262,0.286899,0.520024,0.00261359,0.249375,0.249375,0.0931728,1,2.67648,?,0,rubix
101,115,122,0.292372,-0.956305,0.277512,0.514206,0.00240192,0.215599,0.215599,0.0956114,1,2.25495,wlanadapter,2,rubix
100,117,126,0.224951,-0.97437,0.288474,0.52494,0.00264605,0.241928,0.241928,0.0981271,1,2.46546,wlanadapter,2,rubix
100,117,125,0.224951,-0.97437,0.29187,0.524801,0.00268147,0.24029,0.24029,0.0998356,1,2.40686,wlanadapter,0,rubix
100,116,124,0.258819,-0.965926,0.293871,0.5226,0.00275793,0.246951,0.246951,0.100612,1,2.45449,?,2,rubix
103,116,124,0.309017,-0.951057,0.27436,0.520842,0.00275045,0.2504,0.2504,0.0961204,1,2.60507,cafetfilter,0,rubix
102,118,126,0.292372,-0.956305,0.282934,0.526671,0.00260521,0.251048,0.251048,0.0928747,1,2.70308,?,0,rubix
100,116,124,0.207912,-0.978148,0.288919,0.520519,0.00305653,0.255773,0.255773,0.106919,1,2.39222,?,0,rubix
101,116,124,0.275637,-0.961262,0.285246,0.52044,0.00262754,0.2498,0.2498,0.0942943,1,2.64915,?,0,rubix
101,117,126,0.207912,-0.978148,0.288286,0.5259,0.00292311,0.251347,0.251347,0.10419,1,2.4124,?,2,rubix
101,118,127,0.207912,-0.978148,0.285336,0.528726,0.00253093,0.247669,0.247669,0.0927442,1,2.67045,?,0,rubix
101,116,125,0.241922,-0.970296,0.289914,0.523869,0.00269969,0.237745,0.237745,0.1005,1,2.36562,?,0,rubix
100,116,124,0.190809,-0.981627,0.28702,0.521499,0.00254001,0.248614,0.248614,0.0915134,1,2.71669,?,0,rubix
101,116,125,0.258819,-0.965926,0.291728,0.52441,0.00265716,0.243381,0.243381,0.098565,1,2.46925,?,2,rubix
98,114,123,0.207912,-0.978148,0.292406,0.515209,0.00301898,0.245312,0.245312,0.108657,1,2.25768,wlanadapter,2,rubix
101,116,124,0.224951,-0.97437,0.286944,0.521365,0.00278852,0.24516,0.24516,0.100927,1,2.42909,?,0,rubix
101,116,124,0.258819,-0.965926,0.286234,0.521391,0.0027561,0.240551,0.240551,0.100176,1,2.40127,?,2,rubix
101,117,126,0.292372,-0.956305,0.285607,0.526164,0.00241766,0.243691,0.243691,0.0895011,1,2.72277,?,0,rubix
98,115,124,0.173648,-0.984808,0.293512,0.517995,0.0023384,0.244181,0.244181,0.0862025,1,2.83264,?,2,rubix
100,115,124,0.190809,-0.981627,0.284231,0.518683,0.00228568,0.242672,0.242672,0.0853564,1,2.84304,wlanadapter,2,rubix
103,118,126,0.275637,-0.961262,0.269356,0.52477,0.00244397,0.246028,0.246028,0.0886285,1,2.77594,wlanadapter,0,rubix
99,116,126,0.173648,-0.984808,0.291477,0.524066,0.00267865,0.249361,0.249361,0.0962961,1,2.58953,?,0,rubix
98,114,122,0.207912,-0.978148,0.28273,0.512241,0.00230001,0.228893,0.228893,0.0897441,1,2.55051,wlanadapter,0,rubix
100,116,124,0.241922,-0.970296,0.283188,0.518651,0.00244821,0.238158,0.238158,0.0931915,1,2.55558,?,0,rubix
101,117,126,0.156434,-0.987688,0.281967,0.525532,0.00262807,0.250464,0.250464,0.09297,1,2.69403,?,0,rubix
100,115,124,0.241922,-0.970296,0.284443,0.518026,0.00255761,0.250123,0.250123,0.0915881,1,2.73096,?,0,rubix
100,115,124,0.224951,-0.97437,0.287337,0.519456,0.00280833,0.236127,0.236127,0.104148,1,2.26724,?,0,rubix
99,116,124,0.224951,-0.97437,0.293761,0.520328,0.0024,0.238146,0.238146,0.0897447,1,2.65359,?,2,rubix
99,116,125,0.224951,-0.97437,0.292138,0.523752,0.00242299,0.238133,0.238133,0.0935547,1,2.54539,?,0,rubix
101,116,124,0.207912,-0.978148,0.271226,0.517328,0.00251697,0.237527,0.237527,0.0943368,1,2.51786,?,2,rubix
