@relation knowledge
@attribute red numeric
@attribute green numeric
@attribute blue numeric
@attribute hue_sin numeric
@attribute hue_cos numeric
@attribute saturation numeric
@attribute value numeric
@attribute vol numeric
@attribute length_1 numeric
@attribute length_2 numeric
@attribute length_3 numeric
@attribute cuboid_length_relation_1 numeric
@attribute cuboid_length_relation_2 numeric
@attribute label_2d {baguette,corny,wlanadapter,dlink,cafetfilter}
@attribute shape numeric
@attribute class {baguette,corny,dlink,lion,milka,pringles,rubix,teabox,wlanadapter,r_containerbox,cafetfilter}
@data
83,88,67,0.927184,-0.374607,0.458928,0.401469,0.00140588,0.186238,0.134013,0.0563289,1.3897,3.30626,wlanadapter,2,cafetfilter
83,88,68,0.920505,-0.390731,0.459528,0.403459,0.00145605,0.18619,0.136306,0.0573729,1.36597,3.24526,cafetfilter,3,cafetfilter
84,89,68,0.93358,-0.358368,0.457851,0.404207,0.00151514,0.185999,0.135227,0.0602393,1.37546,3.08766,wlanadapter,2,cafetfilter
83,89,68,0.927184,-0.374607,0.458292,0.403932,0.00156459,0.186316,0.134417,0.0624736,1.3861,2.98232,wlanadapter,3,cafetfilter
84,89,68,0.913545,-0.406737,0.456704,0.405039,0.00148202,0.186745,0.135162,0.058715,1.38164,3.18054,wlanadapter,3,cafetfilter
84,89,68,0.920505,-0.390731,0.458709,0.406554,0.00144948,0.186357,0.135572,0.0573718,1.3746,3.24822,wlanadapter,3,cafetfilter
83,88,67,0.927184,-0.374607,0.461522,0.402053,0.00141642,0.188063,0.136129,0.0553275,1.38151,3.39908,wlanadapter,3,cafetfilter
83,88,67,0.927184,-0.374607,0.459853,0.401215,0.00146813,0.186243,0.134982,0.0583993,1.37977,3.18914,cafetfilter,2,cafetfilter
84,89,68,0.93358,-0.358368,0.458176,0.405258,0.00139383,0.186146,0.135512,0.055256,1.37365,3.36879,?,3,cafetfilter
83,88,67,0.927184,-0.374607,0.462096,0.402497,0.00140385,0.18642,0.135439,0.0556013,1.37642,3.3528,?,3,cafetfilter
84,89,68,0.93358,-0.358368,0.456078,0.404535,0.00135709,0.184889,0.137071,0.0535489,1.34885,3.45271,wlanadapter,3,cafetfilter
82,88,67,0.927184,-0.374607,0.459591,0.400032,0.00136471,0.185963,0.134563,0.0545367,1.38198,3.40987,wlanadapter,2,cafetfilter
84,89,68,0.927184,-0.374607,0.457317,0.404283,0.00146397,0.186206,0.135341,0.0580913,1.37583,3.20539,wlanadapter,3,cafetfilter
83,88,68,0.927184,-0.374607,0.456533,0.403685,0.00144198,0.185802,0.135659,0.0572085,1.36963,3.24781,?,2,cafetfilter
83,89,67,0.927184,-0.374607,0.459574,0.404135,0.00133965,0.184654,0.136605,0.0531084,1.35174,3.47693,wlanadapter,3,cafetfilter
84,89,68,0.927184,-0.374607,0.455915,0.405881,0.00142988,0.186061,0.136208,0.0564212,1.366,3.29771,wlanadapter,3,cafetfilter
83,88,67,0.920505,-0.390731,0.45958,0.401809,0.00140691,0.18736,0.135196,0.0555429,1.38584,3.37325,wlanadapter,3,cafetfilter
82,88,67,0.93358,-0.358368,0.46127,0.400759,0.00135571,0.186232,0.13559,0.0536889,1.37349,3.46872,cafetfilter,3,cafetfilter
83,88,67,0.927184,-0.374607,0.460983,0.400967,0.00136136,0.185659,0.134875,0.0543659,1.37653,3.41499,wlanadapter,3,cafetfilter
83,89,68,0.927184,-0.374607,0.457058,0.404058,0.00136252,0.1862,0.135458,0.0540203,1.3746,3.44686,wlanadapter,3,cafetfilter
84,89,68,0.927184,-0.374607,0.454837,0.404421,0.00146265,0.186173,0.137487,0.0571426,1.35412,3.25805,cafetfilter,3,cafetfilter
84,89,68,0.927184,-0.374607,0.459051,0.404571,0.00141326,0.184882,0.136352,0.0560615,1.35592,3.29785,wlanadapter,3,cafetfilter
83,88,67,0.927184,-0.374607,0.456062,0.402832,0.0014103,0.185931,0.135847,0.0558352,1.36867,3.32999,wlanadapter,3,cafetfilter
82,88,67,0.913545,-0.406737,0.458053,0.400754,0.00150932,0.18643,0.13555,0.0597264,1.37536,3.1214,cafetfilter,3,cafetfilter
83,89,67,0.93358,-0.358368,0.460071,0.403935,0.00139802,0.186358,0.135576,0.0553326,1.37457,3.36797,wlanadapter,3,cafetfilter
83,88,67,0.927184,-0.374607,0.460275,0.401916,0.00134109,0.186344,0.136134,0.052866,1.36883,3.52484,cafetfilter,2,cafetfilter
83,89,68,0.920505,-0.390731,0.458952,0.403803,0.00145901,0.18582,0.136436,0.057549,1.36196,3.2289,wlanadapter,3,cafetfilter
83,88,67,0.927184,-0.374607,0.461875,0.402031,0.00147214,0.186217,0.135286,0.0584354,1.37646,3.18671,wlanadapter,2,cafetfilter
83,88,67,0.927184,-0.374607,0.458475,0.401781,0.0014414,0.187613,0.136236,0.0563934,1.37711,3.32686,?,2,cafetfilter
83,88,67,0.927184,-0.374607,0.459432,0.401409,0.00140066,0.185706,0.134692,0.0559968,1.37875,3.31637,wlanadapter,3,cafetfilter
83,89,68,0.927184,-0.374607,0.459482,0.404384,0.00137174,0.186068,0.135318,0.0544809,1.37505,3.4153,cafetfilter,3,cafetfilter
82,88,67,0.927184,-0.374607,0.460572,0.399998,0.00143972,0.186241,0.134796,0.0573488,1.38165,3.24752,?,3,cafetfilter
85,90,69,0.93358,-0.358368,0.454649,0.409822,0.00178881,0.186545,0.134917,0.0710744,1.38266,2.62464,wlanadapter,3,cafetfilter
83,88,67,0.920505,-0.390731,0.456969,0.402129,0.00142405,0.186264,0.135766,0.0563125,1.37195,3.30768,cafetfilter,3,cafetfilter
83,88,67,0.927184,-0.374607,0.457419,0.401728,0.00149059,0.186851,0.135213,0.058999,1.3819,3.16703,wlanadapter,3,cafetfilter
83,88,67,0.927184,-0.374607,0.461388,0.40243,0.00146134,0.186256,0.136309,0.0575598,1.36643,3.23586,?,3,cafetfilter
83,88,68,0.927184,-0.374607,0.457868,0.403405,0.00138677,0.186733,0.136758,0.0543039,1.36543,3.43866,wlanadapter,3,cafetfilter
